YEAR,W_1_1,W_1_2,W_1_3,W_1_4,W_2_1,W_2_2,W_2_3,W_2_4,W_3_1,W_3_2,W_3_3,W_3_4,W_4_1,W_4_2,W_4_3,W_4_4,W_5_1,W_5_2,W_5_3,W_5_4,W_6_1,W_6_2,W_6_3,W_6_4,W_7_1,W_7_2,W_7_3,W_7_4,W_8_1,W_8_2,W_8_3,W_8_4,W_9_1,W_9_2,W_9_3,W_9_4,W_10_1,W_10_2,W_10_3,W_10_4,W_11_1,W_11_2,W_11_3,W_11_4,W_12_1,W_12_2,W_12_3,W_12_4,W_13_1,W_13_2,W_13_3,W_13_4,W_14_1,W_14_2,W_14_3,W_14_4,W_15_1,W_15_2,W_15_3,W_15_4,W_16_1,W_16_2,W_16_3,W_16_4,W_17_1,W_17_2,W_17_3,W_17_4,W_18_1,W_18_2,W_18_3,W_18_4,YIELD_1,YIELD_2,YIELD_3,YIELD_4,T,R
13,18.56083650193575,16.876359507071804,21.48723494398969,14.501108425036184,20.81982020483152,18.08766107789652,21.31911683463664,15.634928981559204,24.05060095601961,21.54633779234515,24.16476976791086,20.2572533129392,24.91092018209087,21.37789999783487,25.03662020260451,20.05472698521932,29.62037222711649,26.650838286173386,29.39684472263656,25.594788770183648,28.17692654951862,26.98966311749692,28.260211013903945,24.661106785258077,23.677438122262565,22.220770255896262,25.01720139622841,19.212927552350266,21.301629567140004,19.291653269917724,24.05978857989591,17.790630404903126,19.337987035067865,16.327825412691805,23.620959138536847,17.364659841011967,0.8494648277307112,1.863989439121168,3.366581596918871,3.8370579930922624,2.331929136396347,2.120771912309687,4.577801090154025,1.9068652602429976,1.8505312930520723,0.9007963249517744,5.845729865249751,3.0591699030132564,1.4221073240254518,1.2378762963839811,3.055398583228474,2.457174195417367,0.0788729911313031,0.4146099385075601,0.7450947507653142,2.4140589879003493,2.81776472366244,3.9633129920757497,3.053127625614158,6.272402662186083,1.0387541986643145,2.6694102122551984,2.6908432831534803,2.2418507928735343,1.2747102921625648,1.8507528745636983,4.795717390530603,2.0573862166503174,0.7862839205854956,1.1674788876777618,3.884809768698804,1.499743618500453,5.76,10.01,12.57,4.23,22.146122714503107,2.3276500892415193
24,22.06185629873368,20.292954410069694,22.650178102009367,17.19142896711587,21.319564849396397,20.288347182535887,22.318577462969696,18.60632065135221,23.736492830882792,21.624669229034797,24.251158984566736,19.72461402256249,24.05599868037069,22.23664201890092,25.156809023812023,19.774433855401615,28.4177511480711,26.94808498584046,28.24791802026157,23.95163087790379,25.392260590351583,22.43746241072828,26.031698491420123,21.221088285616844,27.365928467090782,23.972665590354318,28.068199719333755,22.709784924253448,22.81921721165232,20.955387276502535,25.479220255318943,19.00463586061958,18.7550225276159,15.87532606088005,21.604595538420664,14.760716555158703,2.6517163617918933,0.4999102003028761,3.366939632990867,2.976308031724708,1.6938253309792777,3.6071890548897954,6.704757879658485,1.2129701616697912,1.3604646274146632,4.808963474581911,3.117615994156473,3.633254535232597,0.8111928304474578,1.688221388833385,3.794767087411184,2.42685739940271,1.899122439716424,0.7111912279649081,2.583653295041956,6.168790295624089,1.0162803645439478,2.16108463609532,3.092013203110831,1.7850038315905363,0.0244172785711867,0.4566531964037622,0.8752574264597286,3.450349238570601,0.6148087984658321,1.68584512910951,2.321363925771874,0.7362529305337865,0.5124733560809308,3.055980055957214,2.7899627732002816,0.6360717589462118,7.75,9.41,14.11,5.63,22.480795593530825,2.3448481666485623
29,18.39299137815737,15.992610409305763,20.685325937918403,13.80095944786622,26.03059354157575,24.4799882338996,25.29155286564793,23.551800034143263,25.753081931457476,24.31506800570081,25.759480421075843,22.511883707754095,25.917163487846032,24.1181285407918,25.46536676100101,21.870980965089544,24.878531281869677,23.11587107126457,25.54008269757301,20.99551140079013,26.86735398527972,24.44935604276509,26.526902076852075,22.64961243077632,27.012481753878436,24.5030418077994,28.17838452129711,23.051853776437014,25.09988057735689,22.52875052297937,28.312066143970945,21.583463710041546,16.098620624895144,13.256264092304002,20.327860447964916,12.013445009809338,2.270383780961488,2.524325089568104,4.133031286841738,3.1354792263115,0.5423234826904898,1.5753449845025194,1.5349510522481593,3.220849174566034,0.5045118349022264,0.9861073597603532,2.881943533173098,1.0431346548982985,4.270142817130539,1.6970983746007824,4.874875687416873,4.484284967183174,1.7389454393214774,3.086071096294277,1.184705942653379,4.596981051286204,2.7310912107053285,1.4344189403082717,2.6953342559422757,4.618229313115365,0.8274734399952234,0.5953140752568904,1.5423801036965443,0.9794297564319768,2.5203505294019832,1.415760875940031,1.3607926757669468,1.996796735261006,2.172343275432579,2.3772099245713982,1.1831929839389332,2.613629616265392,10.44,9.61,12.81,8.42,22.803508601253764,3.117681591329829
36,24.109761624516693,22.89252800143044,24.814093106187908,22.29224659816557,20.33222311133568,16.888668359748742,21.386582614356325,14.687672646707146,23.507408478353653,21.691654751751862,24.43166880023773,21.35421986602385,24.553555689705107,23.587334779382683,25.345143615481945,21.56656030488008,26.94313524174215,25.372104459946065,27.65774585292688,23.27135121774645,27.073175671981037,25.47126710282363,27.749795748967,24.219838088945604,26.216963021002904,22.630262253222902,26.391266468953653,21.74171609690122,21.27799586147135,18.899314956860277,23.376636616008028,16.88419987546738,17.801150695649593,15.423334600533236,20.747837471809326,13.525215265447835,0.4688562592546119,0.6549004439110635,2.057932863320969,0.9521410627094764,0.4850318074961054,1.204028505330018,0.947018243147258,0.2943418807522832,2.237504993898076,5.391524947322177,7.946094396637983,3.85196504419621,2.6091054466779764,3.42782726501922,5.904094020918288,2.2096538286454264,0.3841401198449325,1.538625482153115,2.542965654776253,2.986856964589923,0.7631506168743634,1.3378663402897042,1.4757635293690208,2.678511455807548,0.3018328694535683,1.010432858964753,0.7121660019098183,0.0139911762659897,1.4705985647373097,1.4407288423710236,1.8083824404824709,1.8165932975750456,0.3276672387167194,1.862036495438176,4.067304966096009,3.208137833200142,5.58,9.79,13.38,6.55,22.392100803240886,2.321546727080481
45,20.57080299392416,19.458849724650893,21.39504224423687,15.33747628468861,21.95639154482909,20.506223288205312,21.92780518422799,18.220288707930287,21.8371812537352,19.29116206547993,22.01351181396257,16.965429532025137,27.10534508400691,25.599831543328257,27.202734033458093,23.35024919483427,26.285381242780154,24.35510640010309,25.89504258784059,21.275954260652973,29.898112390380263,27.62455018050209,28.035360481254195,24.64000727212233,27.811823735909456,24.477440464058667,28.137336123902845,23.694136464837765,24.834907141928216,21.886313410790628,27.477405483973666,21.290512301494275,16.775477546490702,13.680564957782922,19.491729521681822,11.776957355066768,2.519858124165874,1.6578950405060229,8.50247042585557,4.500256232586428,4.981625883304035,1.869477405938131,3.772526072921843,6.942965275648682,1.634476438260225,1.922247788334428,1.878927160885239,5.947169188306971,1.8116280340999231,2.09859366447478,2.6796753028834503,3.68500097222573,1.7513293446714768,2.044050745297357,3.0305517848674564,4.172294754346753,1.3624556528714264,0.283776321831369,2.250214797397018,2.86762908815462,0.0694241722259081,0.6245140930573121,0.8397046882886985,1.9555854933062968,0.701620832912018,1.426262520108007,1.4834820722703048,1.0611799620400617,2.1338426946413613,4.468462984196751,12.590461531816317,3.5021214502746023,9.81,10.83,12.74,3.73,22.557845661585475,2.3364333719267796
51,20.44364891178567,20.203364091031943,21.938721229154943,16.7118651881924,23.418987583289955,20.235155861696143,24.198270179915436,18.490320951405245,27.19754952872808,24.77623592681493,25.81427212633987,22.646295408147907,26.01083900061578,24.58230033122854,25.61053017727474,21.47075094816466,27.820075992781085,25.892532522278383,28.06939955138644,24.40310778260723,24.756118986042203,23.28221607687728,25.32119347082944,20.37964066930478,22.97456900693562,20.07175392938137,24.46554186320271,19.13814991901784,20.483434303105238,17.475708250308113,23.02755788482868,14.870048583279608,18.64096847278956,16.36757583670406,22.0362626234826,15.15693261302162,3.772777210863324,1.1703323821528198,4.963559453170896,3.311428274123841,0.8200141074100589,1.1822560104511408,0.6188240095289248,1.843634655253474,0.7307221972445703,1.356720852222074,5.137546847638292,4.208887588855464,3.433167684858996,3.030124665307528,2.017925514240499,4.233278876011552,1.3064559764102877,1.9441190340312773,2.0281303067920087,3.016810237532108,1.419712388338541,2.0073962728047623,3.810332758191399,5.10594655907506,1.2418060563897175,1.171401072530624,2.933680836086979,1.4584830344886952,2.3577104447448383,0.8040453512285003,0.945872055514188,1.1688409110895912,2.790265148945169,2.711745402388308,3.908728485722445,3.680758293375342,9.49,10.69,13.67,4.71,22.177274882831945,2.7794500227995016
65,21.359604254435297,19.618458825846623,22.28536798696028,16.826919910408588,24.69962509507052,22.727051344711136,24.80370872917215,21.418995826601908,22.22315515284478,19.86886578200413,22.840952700109632,18.18869745194214,26.43317575465901,23.46971604945884,25.53852575175528,20.244262187582823,25.64472869291028,24.6282419399224,25.790883563363035,21.84987355411216,25.9281965298373,24.305486837474223,26.77244980618041,22.74375014193969,25.78356334601668,24.55486989624004,27.395249711364997,22.558337592642275,26.54266671909959,23.45592495972624,28.341611069133094,24.002737980938956,19.218855576008988,16.34179321259891,22.98478036489482,16.573110650024912,1.3738939757138513,1.518082096119227,2.85462637740183,2.426547413381164,0.2165305307670113,0.5461388585999858,3.7388122851295513,1.7048914137969589,2.4803574026201414,4.171273682770002,1.8332599570164807,2.901982825294525,0.4101783724758054,0.2953267348169999,2.926877201634217,0.3137662485520934,2.28866006497843,2.5711177516201102,4.66661346395715,4.455135413503951,2.3385839805441577,3.29824318820505,7.198993459958805,3.3206977329758383,4.202487481444757,1.764247427821238,4.454618388242844,4.240473340277806,0.1781184889542683,0.8689404006318702,1.5422110252759915,0.4148490482921579,0.5796400043811492,0.5792701658661991,4.291021503214675,0.4711841517447689,5.55,11.2,14.94,9.26,22.999005415222012,2.840349467768551
81,19.36363952504819,17.01690071621392,20.280377038856532,14.980542143152624,27.895775875313483,24.663418130613078,27.67989335414278,24.033780784901744,25.17881573897946,22.760840151399737,25.37581741630948,21.430786105615503,23.16200635734405,21.329307333078297,23.777454981948708,20.056854099565665,28.370077778150225,25.66636967992966,27.24769147092664,22.943170312855056,26.9080774140429,24.44221386247107,26.45288230602157,21.824423475868603,24.335338535250223,22.32339627499792,25.888286471327184,19.852114661830345,22.339142509917277,19.32179689258785,24.98806931674512,17.765904369179694,18.10746866438304,15.70944191729952,22.35632934308067,15.10305125257574,2.64874321653114,3.170337509948387,2.095723633676638,2.6175615921053823,0.0,0.0005059912460893,0.3067697513422255,0.2063492107875353,2.262473359718004,2.3650256604405016,1.179037682225364,0.9526024445642688,2.9993148998983186,2.22754948128073,1.1938196967606456,2.8714624002494764,0.4590665138633933,0.5693422514385035,2.926771128434357,6.087322423265749,0.4715807624281017,2.9721838825220472,3.203344150611634,1.1646293864916035,1.5851469475204083,2.019816137606659,1.969441678692466,3.675694137310324,2.2326678283246637,1.513834053372977,4.626436384419858,0.987906072716658,2.3162064155279967,2.7598301842587856,5.142221880505072,6.974300202119781,8.19,10.71,8.02,6.7,22.525873785053435,2.26219891477038
84,18.08251341612772,15.498537096376534,20.120543186314816,13.86545888599267,23.759889717076117,20.808213901505702,23.185672290427004,18.54819048060568,25.59467903988124,22.189824425064792,26.22961725835969,20.641702075234875,25.640412132253164,23.944204361130385,25.646247914936417,22.748673749694305,27.290449843856926,25.273281780650954,27.30707840449411,22.60935503358204,24.55501577381895,21.565923957190407,26.027399919449124,20.009585790696352,26.317846161545862,24.073400305283776,27.93497261016104,22.28565839735482,21.539624341329425,19.937792990850628,24.003295253200243,18.47418358795384,19.21358571594619,17.019113227155106,22.49354269645425,16.665080862820027,2.930543048277925,1.5098962078840663,2.487983973145348,3.789792979211052,1.1449208939843634,2.0513502236552923,4.531139188991423,2.1185822296728807,2.061531619144243,1.3441890738659723,2.432976051051349,3.524607313855332,2.5230102850901472,1.1062584926899557,4.897914807819527,7.217860646055973,1.6620767562526928,0.9067284150561684,3.3866224163348577,5.195497835044256,0.5689132771678046,0.5714674637807617,0.4615457657386509,4.696509895674959,0.7395319445633566,0.8664528337800699,0.6222085524551372,0.9580873660577316,3.261654361771912,2.897714330217324,3.780973454086636,5.85770391611552,2.7781564651700754,2.9300028564240983,3.2055969122541583,4.027354151082476,10.1,4.59,13.17,5.74,22.252793516243752,2.766200504725479
89,19.94520235015097,17.72298685453606,21.879797129225523,16.6638139838104,22.124772723357864,20.120377634476952,21.86644636450035,17.43023802205301,22.34274673037165,19.180183256858875,24.18027471887948,17.91465381507735,23.70762850066728,21.298515899463123,24.40980022480771,18.26391277996524,27.79640930227088,24.984309356429883,26.69559213302132,23.322831127141782,25.61326924875474,24.19635425418289,26.430026779330625,23.00879304045172,26.8356875964901,23.84818279626257,28.48806315859279,23.238337563198836,23.978424099983545,21.636848927631878,26.46017884233863,21.031288665660988,18.168789391265356,15.530087126605595,21.830202133376336,15.256979091303904,2.212712981235198,1.678217140807869,1.4706101278008978,1.7594713363063677,0.6365802183036797,2.034710743517099,1.1783183438338425,3.955214212149469,2.267794463762132,3.358330740299178,0.3573910581642803,0.848244846958633,2.9964756868781435,1.7102757259146149,2.683868830487403,2.595423770818789,0.4054874848727542,1.6153623370783712,1.835326104216332,2.153062868979384,3.052555197192708,4.662331934918183,1.5825581698074669,2.7656609756105874,3.324269031218509,2.742293511137601,4.591546955132195,2.1784003215321404,1.1731816199707312,1.592814233439117,1.2464982627708436,0.1029633647951629,1.8891066289412437,1.9578856830905105,3.7291555176744207,2.4117255914960807,10.8,10.92,10.18,4.35,22.150055711736012,2.338199090564561
