YEAR,W_1_1,W_1_2,W_1_3,W_1_4,W_2_1,W_2_2,W_2_3,W_2_4,W_3_1,W_3_2,W_3_3,W_3_4,W_4_1,W_4_2,W_4_3,W_4_4,W_5_1,W_5_2,W_5_3,W_5_4,W_6_1,W_6_2,W_6_3,W_6_4,W_7_1,W_7_2,W_7_3,W_7_4,W_8_1,W_8_2,W_8_3,W_8_4,W_9_1,W_9_2,W_9_3,W_9_4,W_10_1,W_10_2,W_10_3,W_10_4,W_11_1,W_11_2,W_11_3,W_11_4,W_12_1,W_12_2,W_12_3,W_12_4,W_13_1,W_13_2,W_13_3,W_13_4,W_14_1,W_14_2,W_14_3,W_14_4,W_15_1,W_15_2,W_15_3,W_15_4,W_16_1,W_16_2,W_16_3,W_16_4,W_17_1,W_17_2,W_17_3,W_17_4,W_18_1,W_18_2,W_18_3,W_18_4,YIELD_1,YIELD_2,YIELD_3,YIELD_4,T,R
19,18.476308171134654,15.484785299006584,20.193554579783825,12.739471948201468,23.817124055956377,22.633630668741,24.16829157811052,21.02891172483057,20.67418588081001,18.22181894647797,20.808746334300643,15.052903616226905,24.53208094662641,22.27126309226427,25.818307670546574,20.82885176932143,24.538232878643143,21.76447575273674,26.065538061477376,19.95477818862322,24.05939860672835,21.5898462938384,24.94254015063165,18.399502488043687,20.786797145796942,18.09470937377191,22.543139455205743,15.771532690229623,20.047546873682464,17.290985068900326,21.697978811114368,14.33922068437541,17.761068897309567,15.1724867495675,21.70028671342004,14.451197190988225,0.4119481040122215,0.5823100743177809,1.4320403854491826,0.5956859018681093,2.414493146158055,1.844045512756048,6.25839601703197,3.1688720989168653,1.8822416492623395,3.4809066273657066,3.5913366221014718,5.061548200032975,0.4550269368393819,1.841958248114753,4.2017657559786175,3.436910681129267,1.2501267940333407,1.4526791269261898,0.501634430848356,2.0129465202022288,0.1827436615003368,0.862747571714116,3.4437533637829425,0.2299003691937283,2.901472668898113,3.191654740343735,3.6124308255537785,1.9258728232000104,2.0813611818020163,0.6400993124085252,4.31394244951717,2.214208477626355,2.0806738974451684,2.560199792285496,6.7448952209479325,3.027216331433406,4.14,3.97,14.15,0.0,20.214486065483996,1.6560161216886045
34,17.55127778784535,15.317701126317177,18.71439779405779,12.76791264133805,18.33294579864235,15.860710902812112,18.483311065611623,12.909028821276925,20.427172903039764,17.801225452919084,21.764326220361543,15.546355437292808,23.67324736364847,20.89757233199977,23.46221486255774,19.30720922009272,27.419523955309117,25.692960422710264,26.823103926824007,22.4997861791979,27.465406791240035,24.588473913033468,27.74425351027914,22.340206422713614,26.60443172455993,23.14696124101845,27.46399231122499,21.45255753654207,22.851545901262178,19.34967896383043,24.66548079551645,17.231883348079602,17.56804442474482,14.757815012202691,19.645094201828314,12.85562664368388,4.78961622929392,1.5017798655018488,3.129499971126088,3.449467471526958,2.209918887170036,4.532363748458609,5.567384190003825,5.399116147660489,1.1330800798003915,3.8042427711188047,3.277780669730757,2.5857742332117435,0.8937281493902189,1.6012705068484956,3.0484755798741303,1.2199215806780943,0.0428261823044359,0.8499551496707815,1.8316384731228723,2.964305488443132,0.7591086726256651,1.799280407606415,2.20861094349898,3.235786903110479,1.3332451211136829,1.1446156286979003,3.0014290209992227,2.734749399878558,1.559959322888189,0.0,1.6877461080635558,3.0027623479595498,1.1642069378069972,3.2839586682428696,3.688881953675689,1.4800390341088294,3.74,4.13,11.08,0.0,20.69398435987819,1.704575669764475
60,16.371976066814547,13.916564675644604,18.125371790813013,10.065903630791906,20.68558257637559,17.745688818908985,22.14186629575264,16.672115243410015,26.106958398954635,23.25046398809561,26.14333984315276,21.119413892390128,27.942492512907315,25.013458399178,27.52128434540367,22.745569048926704,24.9401372532663,22.43602955325687,25.49167320916258,19.86983166339861,28.1982235469854,26.07025980572528,28.29700797798569,22.514888168227262,22.42112361034117,19.910051824286263,23.713829078753484,16.780130801426733,22.17884387484432,19.66852369560978,23.580070604914745,17.6114482825875,16.3807072953601,13.022693484417989,19.563684885402605,12.882704032589611,4.082876105346587,1.7992126586305468,7.664599933720626,4.559249753847814,0.3935689823242201,2.309556292965595,1.426489182203839,2.147905716406904,1.3169389895442971,1.7278033430004416,2.110776309841021,3.120002384437604,0.2965213142903364,1.233771866980366,0.466374485315055,1.2770694538908216,1.0478497316808622,4.213711793366655,2.3658010633345925,2.83729712884931,0.555946399312611,1.30684656815283,0.5912844551066918,2.660981434069037,2.50001312867933,2.406460824719568,2.6878114152286017,0.7443565847947587,0.3137647966458263,0.8920751304823378,4.548574855141364,0.8640204976099886,1.6984121676905772,0.701815608514259,3.0963170279820864,0.7562094775788207,4.52,5.91,7.63,0.58,21.14166422711284,1.5711213078624306
63,16.288701751900557,13.827891510365784,17.864394188540125,11.05435594667857,20.95619174019745,18.969918512954884,22.272327249004636,17.0722054267258,21.899312611560635,19.40623715489117,21.784558299560587,16.731769544817045,24.42067872536995,22.208267704989478,24.66458084991222,20.55610763411502,25.12085671529368,22.55066754252596,25.90316771643022,21.14290522171014,25.121802595486365,22.51885825055397,26.22316117307441,21.844970062000197,23.76783922394585,21.422228260040207,25.428739952945385,20.40436569095908,22.577199045807102,19.802850238543424,25.422606892890556,19.308342770965304,15.801732522288384,14.204015020929676,18.07519555378642,11.346332489997634,2.4838290184726843,2.0913200791469064,2.971533878687409,1.679142241968684,3.4295463456510453,0.9187807932273252,3.525719910294569,3.294913786176315,1.669846093726553,2.504119937733693,2.919645543562176,2.222451886293002,1.597490373264892,1.239247417622749,2.5374949586273017,1.655973750430353,2.391434958854304,1.960259446561201,1.163491151622151,2.825176915484198,0.250844793300025,2.4584479443083382,0.8604008730253823,1.4309055685052785,2.254629474945113,1.2776162993185187,3.939087886086014,5.547669735610034,2.3608244571579675,3.0727878798515222,2.686803813652372,3.289487264811855,1.5593823492530516,0.8761672224070871,3.962076453612218,3.4110611124875514,6.75,4.97,10.14,0.58,20.499037105326614,1.6975973459671811
83,17.682847522435647,16.460545969483444,19.051026901497803,13.158650854585208,20.13885855514068,17.249712035138106,21.20119766627871,15.078297050218316,21.62776117262184,19.64389843951228,21.90685274706238,16.547720837265313,26.75845836288248,23.90349309190278,27.33183850232279,22.691911044658195,28.25832402169405,25.575497437648245,27.41087528666916,23.2087775730403,23.57783139601107,20.78372859331589,24.901526794560127,18.09722979912545,21.152037748307432,18.75956658258729,23.21923294008321,15.963623456956356,22.010505015211656,19.517515967311432,25.078325434237783,17.53594371898672,15.522963726622883,13.236322746059288,18.27697429896723,10.841527489549236,3.434213151238486,2.511332787851867,9.85061353751964,4.236922477891732,1.7420106141014184,2.187611355915089,2.489624726078355,3.9213136614516806,1.647850749810612,2.39771968268016,1.5137614685422855,1.0575352572626122,1.0524531506096253,1.596532836600657,0.9706294364637048,2.102194262030093,1.4933553935026054,1.2120499126752322,1.5889734027578115,0.8965052529936555,1.035514849675129,1.3921969898786195,3.630924828449756,3.872437085612515,2.258047601577965,3.5515170025859755,3.4151668787863017,6.316349861814543,1.3356192684363049,1.6863035651647222,4.5354103595717605,1.109799113201409,3.0063755165041277,1.0445117697741757,5.383104859870058,1.323852192297456,7.17,4.64,7.92,0.0,20.371150021665297,1.7369806167707835
88,16.526811622822112,13.162397808592242,19.11837313976273,10.264650401908302,24.60093219553459,22.456598077729147,24.37918446726094,20.66963514311913,27.0428385334261,23.64084219549884,27.413764840512044,23.12974706586066,23.120347683158936,19.861643207256563,24.226345021591904,18.706367699168148,27.554668994248352,23.822145313215188,27.417280367412435,21.03425146327477,24.02372953259742,21.792778255412973,24.5601538382132,18.18950561499347,26.34530104324021,23.02076689843495,26.906522845342494,21.257361818491667,21.348508231774787,19.901212644787485,23.598454366647687,17.132195726890636,14.38312342213908,11.770436701819222,16.78075025520562,8.942481005493073,2.549100801845598,1.686883644558709,2.4687918489991985,4.594037474878078,0.7253522207245696,1.0689586874059471,0.7419894144462182,1.569175597650036,0.0359335272612229,0.7105319051469545,1.310471910487472,1.6429065782574586,1.6201317623761458,0.5373885872301803,0.9687562258786436,3.4148469997082644,0.1324677240627828,0.1032793629594236,0.2306484335685031,0.0141839703263829,0.254593630636679,1.0575867772940446,2.283761352672483,1.389849325697476,0.3429860628179683,0.3944274410303819,3.376283639035031,2.7848267108323155,1.3928958299672654,1.5802951327955133,3.485108086199818,6.329405707292247,4.825899137039492,4.205707107792065,9.245599519553943,3.692443029054696,4.71,3.05,6.08,0.92,21.058391873412138,1.0006245127009177
115,18.473981664951957,17.1053368429002,19.30833455004468,13.488566345646314,20.770325764688344,18.6174843771311,21.223189680229307,16.501677695369217,22.090384742684687,19.65779031049328,22.469412447418136,17.891197932458386,24.218076930000105,21.600893543969622,25.174783703161317,19.794950428249656,30.37549645867345,27.36470910437408,29.046169203510807,25.129732628788677,29.7447985798522,26.538415452599207,28.75478052920208,25.58096669275172,22.763969061055757,20.348101474001943,24.018480292013088,17.497740748021645,20.239359129091792,18.32199844790039,21.955318484566064,15.493722428713433,14.90385410480831,12.55377409783056,17.80921477686252,9.734842953257974,0.8455802328949238,0.5926871987362408,4.491994690150728,3.575301371466466,1.679948691281511,1.7441382430805148,7.614873813551874,3.3270618820968827,1.2175933270407682,1.6374602108896403,3.259296248217052,3.436296256880232,0.563695927940348,2.1547047489533364,4.271025324769693,1.491299179501553,1.5030552360626563,0.3997991194421123,2.829277159413214,3.4844006527201814,0.2671757582469084,0.5648593839946696,0.1086776687262115,0.6429355435938603,1.153837591148043,1.358124200836898,4.980570090329647,2.71732109325236,1.4428832368609636,2.199355026944116,2.0845916161167133,3.820597595680196,2.4530706848691524,2.000026672987059,6.303979317009823,2.7360179599600607,6.89,4.28,9.89,0.61,21.015606433535336,1.5234088086137287
164,19.04442638120133,17.871815299641224,21.18496730589611,15.56229745237916,19.687645720226968,17.679745421962608,19.554780089525828,14.435326307935089,25.4792923160415,24.22324757675044,24.98952106511621,21.32849355671788,23.33760303376908,20.573069443339797,23.347460881043965,17.649531554235473,28.69781206123247,27.09474219843499,27.789072524784636,25.2199365926178,23.506967591165743,21.464626888917195,23.61453637345825,18.25705418335441,24.082404130337224,21.76233764069501,26.061787125186772,19.856934966723685,21.523501311007987,18.24584356730097,23.67741165646912,16.302033800645297,15.92352267983446,12.973883654078286,19.14990536174195,10.13235428057808,1.9215489271264172,4.274838086707723,4.798994451912956,7.807622638475903,0.9854518758207552,1.868030742874564,3.207448846485752,3.13614044281903,3.0633508635410265,2.519658301353493,4.661170340842745,3.176917152973563,0.379200117132196,1.0214013473921022,2.527487933271426,2.302154813993848,1.235864326235112,1.137355638285486,0.8535813195682327,1.9767797404221976,0.6417870683270526,2.3047663022321108,3.6593760390666303,0.7556564301657749,2.459832024601254,2.727576376507584,5.475553429344761,1.089467029066402,0.6971674509621768,0.842355722152184,1.7384248917084375,0.3374071774007893,2.217040058191411,2.343557315538844,6.519639700148364,1.6155863190774589,7.14,6.36,13.94,0.0,20.86905255539853,1.5662842563410144
194,18.286160468406628,16.171248679142543,20.40123640101472,13.070771547102336,20.98085831964688,19.30329198780911,22.08715593799649,17.700662323347927,22.518158517501437,19.70811204453885,22.59404553353456,16.858330596933612,25.650401974863108,22.899006976533062,25.82215707742688,20.650826549729157,28.18959525409368,26.81783077703968,26.98646458199848,24.55548662311024,23.834405813074493,21.47015936172165,24.761431895608418,19.492820434680937,25.228626006687232,22.961883966101368,26.847572452353045,21.03176130934866,21.85243028892262,18.89320313387259,24.685354185334745,17.44862103962283,16.807617128062738,14.0362393633136,19.69946561684388,12.18917659629824,1.4387375712584445,0.8045120272938464,3.634101390882242,2.289629980694997,1.7691622483600185,3.555481806132537,3.62806493798978,3.8504569445094807,2.075297996989476,1.1331943159303788,3.1627346494744533,0.6972042304031031,1.4206433602769897,0.990063711003606,1.8414709925308932,1.103989671497289,0.6706086044789691,2.9588406397108766,0.5715738811729125,1.0385114589017204,0.2524529108667982,1.3901661007510222,2.0254072901351456,1.9420851250563,2.530437742913416,1.1160646894419224,3.979958593138902,1.4923251095187569,1.6505996604120938,1.969721573124498,2.59939472237818,1.9721667728052417,1.4620946518030395,1.9647654762049815,2.677336755889137,1.433214472258021,5.11,5.68,8.3,1.37,21.180349187878235,1.3504844788652104
218,18.81652312596104,18.50441942221618,20.081281423732868,15.90816864026316,23.78273162638669,21.9617820064538,25.044259817464955,20.30399733934356,22.53902620556293,21.16753679486396,23.148612576151475,19.21792242791524,24.52869794809553,22.299685337204977,24.270361309443,19.38891545184397,27.33224057311255,24.996463955627352,27.04338511097129,24.335749896309466,23.804915523340565,20.942610103624588,24.48414944607253,17.41279592840087,21.866868316140163,19.007101788254182,23.31347227697432,17.116053980755858,20.005732509397596,16.22412773572014,23.3033219178104,14.590609607608544,16.07536581373779,13.150216800972586,19.689647184725462,10.603329523860983,2.4576714647576905,1.5095266191711918,5.005018539261618,5.085207810066716,0.9600940683690644,2.497521845895545,4.466582760574418,1.911248450867956,1.0820471015813309,2.580833619653438,2.383623197600933,3.699150208359118,2.2367710344024534,3.4524981639764727,1.821661573366208,1.3396460438483166,0.6124581614644781,2.438666028559733,2.2785480140686927,1.0872265940599817,0.7893935474917942,0.211499265424729,1.4155198182411073,2.401889301071375,2.142037033107112,0.0992159887859315,1.5109499843521053,1.728647395160298,3.236901799508884,1.5918040217285667,4.670243519201693,5.2956003759902,0.5584001185312119,1.6500449860741215,4.895665564002634,1.2324384575892304,5.55,5.46,12.41,0.24,20.72950220684224,1.673814795497945
