YEAR,W_1_1,W_1_2,W_1_3,W_1_4,W_2_1,W_2_2,W_2_3,W_2_4,W_3_1,W_3_2,W_3_3,W_3_4,W_4_1,W_4_2,W_4_3,W_4_4,W_5_1,W_5_2,W_5_3,W_5_4,W_6_1,W_6_2,W_6_3,W_6_4,W_7_1,W_7_2,W_7_3,W_7_4,W_8_1,W_8_2,W_8_3,W_8_4,W_9_1,W_9_2,W_9_3,W_9_4,W_10_1,W_10_2,W_10_3,W_10_4,W_11_1,W_11_2,W_11_3,W_11_4,W_12_1,W_12_2,W_12_3,W_12_4,W_13_1,W_13_2,W_13_3,W_13_4,W_14_1,W_14_2,W_14_3,W_14_4,W_15_1,W_15_2,W_15_3,W_15_4,W_16_1,W_16_2,W_16_3,W_16_4,W_17_1,W_17_2,W_17_3,W_17_4,W_18_1,W_18_2,W_18_3,W_18_4,YIELD_1,YIELD_2,YIELD_3,YIELD_4,T,R
67,17.155090149039424,14.885270963798614,17.879456220910487,11.743180195506069,23.889683957239612,21.383918411607805,22.76848379741138,18.528269943936728,21.6993110155178,19.878951519817303,21.868946688946917,17.24438929881903,27.183491484386685,23.95889879384286,26.31956162732209,22.048553767979094,25.697179812621076,23.074534737710614,26.11736893003755,20.889271904463623,26.997604020991947,24.25817202802211,27.152384123696663,22.4357122171022,22.60900096836349,20.464555004244545,24.91644603086249,18.860476495229964,21.489639849453827,19.08468926949985,24.58770644357729,18.119936079753533,17.649678698622225,15.610920331757766,20.796062714435717,13.776634844702317,0.5393167456317713,0.5497207530604922,4.692346989379133,2.549680552163257,0.1905603226091189,0.9348665999627466,1.1797735714210345,5.298798964916887,1.4377697693489273,3.2207711654049844,3.468293527457559,3.009073516029962,0.1924687860347592,0.3444200569040759,2.728527419256319,2.9436945752817243,0.7957493580880224,1.8411885942947883,2.4641829236290587,2.765436421720657,1.1492636915064958,2.7749033431455508,2.505119222776748,2.964639935940435,2.5173262253742754,2.3870644358963253,3.668847364004861,3.630098976610044,2.8911439440296207,2.182338163283428,4.396097152865486,5.142254312622945,3.570182129464255,2.329578023495435,7.724673759633067,3.5365047842776534,4.85,6.87,12.66,1.48,21.195095342811964,1.9557995273815532
94,18.546343287147625,16.247692941252684,20.672330918674454,15.12475585302762,23.153380500170837,20.685153155045576,24.700371134479933,18.62419203308291,21.965845333293032,20.42925029070556,21.997847038762767,17.596629194320208,24.62004744187037,21.95119739173166,25.15955474080919,20.170886182437076,26.417896619521397,22.88774264231059,26.5295315371858,20.211631733022685,26.7864525562428,24.333564739411177,27.419308317359416,23.356868701905302,22.93202747060321,20.5265642783735,24.746780900790213,18.57768399006564,19.367201517681643,16.531293645886294,21.70706539989773,14.350745993827465,18.34892615149964,15.905697237992422,22.03684408710347,15.470092872694856,1.8149067741630875,2.9150141452486382,4.4744731187440205,2.1462230815726064,1.1333005494935096,1.763018239724391,0.8602876433433628,1.0863714275417211,4.919803606814712,6.021886089180812,3.540626867780117,2.6018699262603646,1.0023483818845886,1.594516390629262,3.665532086323515,5.787434693307905,0.0,0.2607364418950459,3.699390505585749,0.2884925077651846,1.4683854291582026,0.9607197722915046,2.8088952181121694,2.3076261900022303,3.57110675184468,1.368656153811672,2.999579710954769,2.986873526564711,2.4793752572854597,1.6669759933359412,6.511742087490525,1.538514344226254,2.38947785974366,1.303814194261334,2.5981418313707336,1.690833353001388,5.3,4.67,15.75,1.44,21.113594384171858,1.9870064680796131
116,19.30284001622101,16.833469295536005,20.86537796922162,14.245874929064351,18.82461067966545,16.423562834870822,19.954215475404222,14.397692433236015,27.088723988526617,24.320276516463966,26.317506487917814,22.576638667642865,24.4304484427371,21.895953424349447,24.1929068567223,18.664786025417108,27.82483000628444,25.01086241263657,27.65573591397048,21.607445575246324,26.584209878248533,23.829389379911323,27.17733617401245,21.72102359325735,24.22085056962913,22.545768910379586,25.368291020690314,19.936644071986382,19.97704092656145,17.26089346790053,20.94944938127769,12.64763152575546,18.1834458373953,15.653172541899352,20.830723425314392,13.639350936016983,1.8935147559083347,1.8901679591366425,4.467715384834466,0.9368023478176828,1.694256719961741,2.63018944619529,3.360341373996373,3.891557179138823,3.3373623228541094,0.7096313765926141,2.5830288228570835,4.420268721827906,3.875197936914469,1.698014251653764,2.1654812557006173,1.7710157171995615,1.2199714601508649,1.3870083108529372,0.6299529024562058,1.0431840543519857,0.9452277662562938,2.6386337871346663,4.071998415374218,2.179602430299304,2.3054007316054106,1.1619055115490673,3.116247234175293,4.569255840713824,0.6016916859745215,0.8521544354382244,0.8110309212467334,1.1970405664461508,2.183769242383845,0.9639398913926528,2.828547773467092,1.4843140833270851,11.01,6.82,7.32,0.27,21.19330498864919,1.9687740240287406
122,14.83058877725258,12.864108224354284,16.77027431606907,9.19534754547377,19.519741490034612,17.467187957248143,20.718010163097723,14.659278535983985,21.853634494119323,19.58371825414828,22.69167733402453,18.138991423030166,27.43813907896684,25.41691338887218,26.832510845574078,23.680902660884723,27.21018161500601,24.59232947420784,26.295652991493125,22.300948024585413,24.060057054154964,22.82722962290092,25.867740284878927,20.626473113521552,25.56790019238671,22.46625789896932,27.675701499089097,21.29340080883387,20.61995320773927,18.45091855364224,22.772050018412664,16.392058136118738,18.682804497748684,16.13837017440711,21.25864177424943,13.793858192100958,6.858652015342299,3.016998893099289,7.108146421032158,6.163314861891733,1.2916510414759628,1.497513470400982,3.85454155699606,2.308571241102865,0.2845513284987223,3.071191507606684,1.876607427154384,1.3858185541827055,3.0190787545491315,3.126459531024943,2.4352308618597527,1.2920850064604474,0.9448388012570964,0.4826938468442521,2.8050475688411742,1.2385876208349635,1.36565985708043,1.8227091896483256,4.645830612151376,2.6701238884595453,1.7490347929403864,3.3584609546516946,1.401463764397116,0.96373582231851,5.008621874966687,0.9811184934096492,5.744543933825296,4.423998752701011,2.131230986757344,1.6774930558551189,3.296778400484538,4.2125999547936965,7.25,5.48,12.53,0.46,20.848709767321694,2.1540287949176196
131,16.732869902031275,13.896243073783667,18.06172866769718,10.042020535692412,18.995839650957908,16.210472188943662,19.55244240040644,12.954847457176308,24.64921402592744,22.56924403074935,24.099478959476446,19.855817655542687,24.25411161507213,22.09864415731044,23.63233505619615,18.83736351004437,28.18887741912284,27.14506239256701,28.34371292028124,26.30987768759987,24.27063287223526,21.81927778033263,25.51220884209612,20.06691077400672,23.01966036879623,20.369993874838023,24.454801315038416,17.586906206385486,22.941935820270736,20.55928422271289,26.399406545638907,19.78590981249001,17.75541405322855,15.247638137312403,21.0442780202042,13.705869459301878,0.3419162880776746,1.2668429846520015,1.9821551464933715,1.4276068615212014,0.5550210967682926,0.8427034377841063,4.211371641781878,1.4464807587520077,2.5208078972041554,2.6979072208888777,0.731668274396992,1.125870593965218,0.1597567254040295,0.9575542859865596,1.44521074132862,3.6343774581629615,2.729073317137994,2.6321825217986725,2.6015230029533187,2.403348590685412,1.4053700425045348,1.1987383158426763,3.060062740399529,2.631361896373815,2.114682836288534,1.576579500188545,1.6145485437569895,1.7852909421251588,0.8641019957861638,1.4562124705820965,1.6707758911077906,1.5138821370028337,0.7083736152538163,3.650516987859541,3.998519835869019,2.0010295051632934,9.57,6.45,11.32,0.83,20.860286983651868,2.071546636548177
161,18.0446773939276,16.991569397809847,19.393020578116467,13.556482443945097,22.898756949112705,20.65226059604956,23.372742178354905,17.85187395558365,27.321963289295457,24.979818753240373,26.320218278173364,22.240344723495262,24.91034468064829,22.5765917342444,25.135490487926564,19.76841368998735,27.91778097628765,25.805198148860637,27.581838790424605,23.12265160895949,24.778450759554502,21.80016529974699,25.60748839851992,20.16347588414753,23.9058644974234,21.34639369996473,25.549311474218506,20.331120473315515,18.34409755485493,14.993511907524384,20.59941391791636,12.05098330929873,16.87289971221047,14.35844765697508,19.902067893844634,11.93373549870872,3.5017518775398897,2.562787788391113,5.901360331211943,5.923708448985324,1.39426354735236,0.6399399244503309,1.0764297957013969,2.778215917813374,0.3247649660790029,0.9478804839133704,5.097234792704212,1.5207273115794024,1.0730317394024227,1.930015684301559,3.396918745846345,3.765946897873537,0.8200342197970825,0.5245597110317455,3.2377379673286804,0.6725895559626873,0.9682314481185592,1.2054062064337958,1.2879651999359965,3.5552603597570616,0.844597028644357,2.5085703943456727,1.7320402250424678,1.1360621435775782,4.749758749728731,3.2477683321574737,4.489236982191068,1.5393980008315655,4.465627485066422,1.384479218439112,8.935030804340842,4.297394757691687,6.92,5.68,13.25,0.88,21.193874072018545,1.8698081446491226
168,18.113975488159515,16.535046074698446,20.20725150974745,13.70843293292657,24.31825475268252,21.910204691690936,25.6140224383664,20.832163891537824,24.66262246025682,21.420179477604755,24.296528172253986,19.35839933989899,25.470549079930368,22.99363092335408,25.15726285294217,21.032421633699972,27.043644213652783,24.00541321439432,26.68260043563398,22.098912724908192,26.113503550536187,23.496745607653047,26.752005897897853,21.42300749294099,19.8081506406793,17.13252645140951,21.52538206213245,14.399503077300096,19.75545805493193,17.207633256277877,21.989791609837024,13.85604529453454,16.89082619740189,14.62921599396308,20.27299338702944,13.623932829722804,2.1556777360838826,2.013309825709084,6.995239104240516,4.149724720891957,1.0914293468121692,1.4723853878383264,2.170471721155894,2.447722841696421,0.2573490633397804,2.938049804670948,1.2769845946914058,2.071693797425339,1.1976523850275025,1.6925918602106749,1.3363273703464524,2.1790525751378733,0.8021815107868223,1.9752499265064984,0.5763005331031874,5.92063235271346,1.5632503566294769,0.4581203919389277,3.481540220548761,4.404768078691903,2.420333252837221,2.6260046108927813,3.724842146636855,1.6909689251616051,1.3600933644371025,0.6125992924235613,2.614999093210601,2.9029455214296265,1.6329656704888784,2.28363167084575,1.7317469651010666,1.217256798716497,6.69,5.88,8.71,0.58,20.953839936460774,2.132305630136795
180,15.868409833586218,13.87765999064878,16.682834966774934,9.65933408822058,19.86399505386644,17.880690657008167,21.69580483276385,15.513201085738956,22.49004097867283,20.910120748094084,22.948688168101945,18.346355076958645,24.35291292690966,21.958889109372315,24.829689298266143,20.442859572720568,22.03723515056764,19.2135801725836,24.17637188380716,18.30667701844829,24.806942633745077,22.60602485399009,26.713711938198667,20.753882874746807,25.868956125699167,22.479072910665558,27.183658554648105,22.26743672566087,20.96832446334461,18.897238144560777,23.37052726375514,17.200491848008998,16.148486594818262,12.884928899369685,19.27987731362303,10.980606496682563,2.721896612149066,2.1684660778863747,3.420032154155791,2.782751839748848,2.317141650378851,1.61226786786897,2.759149471722983,4.12214056413163,2.527953860276257,2.954527715899647,3.325853736165401,4.893703970602852,1.021575594273751,3.1259723854348067,3.241145145158491,1.252349031705574,0.6957239104734675,1.4481422337428564,4.307566753761702,0.5625437183750802,2.8425541300920414,1.8325713427685095,2.6726572544287723,3.104622439460724,0.4271545136673884,0.4163158590359671,1.4518005841827863,1.6400657118668485,1.2199571588362983,0.8616679044293376,2.906377975033469,1.842973909066518,0.7149441679237322,1.541731728260949,2.2519516079945165,1.0191686747719224,8.15,2.89,13.75,0.0,20.096264395961892,2.175618661639648
200,19.585090334649983,19.23227307550049,22.37449500845586,17.774850105560496,19.077743299770024,16.874807844742687,20.08216119081889,14.770401023124842,22.35582222381089,19.71755237665516,23.02191113713483,17.56238912003283,24.024063616945067,22.36930643399439,24.54578592153316,19.58141428666538,24.737372934786656,22.912337170874043,25.095791544502173,20.29280276933565,26.049112740130248,23.42420184083351,26.599148239227997,21.748338988093767,27.362039716487573,24.68039915627913,29.087596489338004,24.48686876769139,22.39037932892642,19.440367817929992,24.664965214523704,17.666618732665643,16.215078847740223,13.492238372895867,18.689769891299704,10.665969040212294,2.096319174020521,1.2469872168627472,5.215545013309327,4.427390293087063,3.899052457845353,3.6890475608883775,3.1280553886846256,3.977146491667223,0.6390528408775429,0.917146295758797,3.8012237139212304,2.459166604895745,1.3158611675763594,2.626655233146502,2.788677569575814,1.4965727417013153,0.2822452587622946,4.027306081861279,5.719830106913558,1.951599330060215,1.2661598461601684,1.543566386749309,1.748628361526213,0.6364530170832736,0.1783777273092051,0.2605960923789762,1.110240905702804,1.5200048087329283,0.8785244435119821,1.2864762695202794,5.219996772740975,1.741450548640182,0.3396917260326801,1.3082114122935466,2.7971851667982506,1.89158418591371,5.28,6.44,12.37,1.34,21.18476290564358,2.116962925093025
230,16.979858854817838,15.788436080167797,17.82440241969322,12.069047580571365,18.65770965711716,17.06194211533198,19.42369723595465,14.07330714491034,25.385305821198564,22.213638336504932,26.037725653662868,21.93187825064565,27.48649083739828,25.909698643548104,26.727263747026427,23.704509081708487,25.538423784589607,22.97535960856253,26.431262838760823,21.89116433613828,25.079542966646216,21.842968629771764,25.596674314251143,19.96474308862419,22.86587685671282,20.146830068776172,24.42960754785401,17.72640559393885,21.95160152836308,18.49771512230545,23.57395024258802,14.969162350782048,17.806693247455303,15.780757254182,19.982633262210754,13.88333084927811,1.6890807969600807,1.7672532123498836,2.2346891568712417,4.7435457037333775,1.4788093798327755,1.45780087493954,2.83292314390577,4.9862263442286014,0.6672534707191164,1.1584251406399582,1.697235856959539,0.5348228149468875,0.8273400128461287,2.4803818904853454,3.3321510475163514,3.590880631978101,1.6829985014270823,1.9865735895727836,0.7287028757214766,1.501820921248522,1.0715051741658947,0.9991663290227354,2.027820377177941,3.1971264619212176,2.574389724874865,5.345085533767325,1.5091960932676405,2.7756173984382406,0.0456314586159112,2.1622368943841472,0.7215561471334778,0.513684612910156,2.6081926566610534,1.448202796012,4.319720881251845,2.664430784527917,6.2,7.24,10.83,0.67,20.894711526445807,1.9522056510902983
